литерат:ура,"文学　文芸
出版物　文献",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
литерат:урный,"文学の　文芸の
標準語の",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
литр,リットル,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лить (ль:ю льёшь л:ей),"注ぐ　流す
（口）流れる　降り注ぐ",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:иться,流れる　流れ出る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лифт,エレベーター,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лиц:о (р)л:ица,"顔　
(活動体　対 лиц:а р対 лиц)人物　人
個性　本性",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лиц:а нет (на чём),（心配・驚愕などで）顔色がふつうでない,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
потер:ять лиц:о,面目を失う,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
говор:ить в лиц:о,面と向かっていう,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
знать в лиц:о,面識がある,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лиц:ом к лиц:у,向かい合って,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
перед лиц:ом чего,に直面して,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ично,個人的に　自分で（直接）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ичность,個性　人格　個人,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ичный,個人の　個人的な　自身の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лиш:ать лиш:ить (лиш:у лиш:ишь 被形過 лишённый),（чтоから чегоを）奪う　取り上げる　剥奪する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лиш:аться лиш:иться,（自分自身のчегоを）失う　なくす,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лишённый,（чегоを）欠いた,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ишний,余分な　余った　無用な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
с л:ишним,（数詞の後に添えて）〜あまり,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лишь,"だけ　のみ
（接）するやいなや",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лоб лба во / на лбу (р)лбы,額,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лов:ить(ловл:ю л:овишь) пойм:ать(被形過 п:ойманный),"つかまえる
（猟や漁をして）とる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:овкий (л:овок ловк:а л:овче / ловч:ее),"素早い　すばしこい
抜け目のない　巧妙な",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:огика,論理　論理学,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лог:ический,論理的な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лоч:ичный,理にかなった,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:одка р生 л:одок,ボート　小舟,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лож:иться(лож:усь лож:ишься) лечь(ляг:у ляжёшь л:яг лёг легл:а),横になる　寝る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ожка р生 л:ожек,スプーン　さじ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ожный (л:ожен),うその　誤った　偽りの,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ложь(ф) лжи 造 л:ожью,うそ　偽り,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:озунг,スローガン　標語,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:окоть (м) л:октя (р) л:окти локт:ей,肘　（服の）肘の部分,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(с)лом:ать(被形容詞過 л:оманный),"割る　折る
壊す",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лом:ать г:олову,(над чем)を理解しようと頭を悩ます,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(с)лом:аться (三人称のみ лом:аеться лом:аются),"割れる　折れる
壊れる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лоп:ата,シャベル,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ошадь(ф) (р)л:ошади лошад:ей 造 лошадьм:и,馬,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
луг (на лг:у (р)луг:а луг:ов),草地　牧草地,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ужа,水たまり,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
сесть в л:ужу,（口）ヘマをする　ドジを踏む,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лук (л:ука / (量)лук:у),たまねぎ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лун:а (р)л:уны л:унный,月,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
луч луч:а ,光線　放射線,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
лучев:ой,放射線の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:учше,"よりよい
よりよく
（述語）のほうが良い　（容態が）良い
とかく　それよりは",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:учше всег:о,なによりもまず　一番いいのは,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:учший,"よりより
最も良い",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в л:учшем сл:учае,うまくいっても　せいぜい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ыжи л:ыж л:ыжам л:ыжный,スキー,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:ысый,ハゲの,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(об / по)лыс:еть,（頭が）ハゲる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
льв:ица,雌ライオン,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:езный (люб:езен люб:езна),親切な　愛想の良い,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:езность,（人に物を訪ねたりする時に）ご面倒でしょうが　すみませんが,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:имый,好きな　愛する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:имый / люб:имая,恋人,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:итель,"愛好家
アマチュア　素人",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:ительский,アマチュアの,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:ить(любл:ю л:юбишь),好きである　愛する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)любов:аться(люб:уюсь люб:уешься),(чемを)見て楽しむ　鑑賞する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:овь(ф) -:и,"愛　恋
愛情",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:овник / люб:овница,愛人,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
любозн:ательный(-ле -льна),知識欲が盛んな　なんでも知りたがる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
люб:ой,"任意の　どんな〜でも
（名詞）誰でも",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
любоп:ытный (-тен),"好奇心の強い
興味をそそる　面白い",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
любоп:ытство,好奇心,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:юди -:ей -ям -:ей -ьм:и -ях,"人々　人間
（口）世間　他の人達",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ыйти в л:юди,世の中に出る　一人前になる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
л:юстра,シャンデリア,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ляг:ушка,蛙,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
магаз:ин,店　商店,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
магнитоф:он магнитоф:онный,テープレコーダー,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)м:азать (被形過・完 пом:азанный),（чтоに чемを）塗る　塗り込む,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мазь(ф),塗り薬　ワックス,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:айка м:аек,Tシャツ　ランニングシャツ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
макар:оны макар:он -нам,マカロニ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
максим:альный (-лен -льна),最大の　最高の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мал (мал:а -:о -:ы),（サイズ・規模が）小さい　小さすぎる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:аленький (м:еньше),"小さい　小さな
幼い",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ало (м:еньше),"(чегоが)少し　わずか
少し（しか）",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ало-помал:у,（口）少しずつ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:алый,（同種のものの大きな物に対して規模が）小さい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:альчик (口)мальч:ишка,男の子　少年,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ама,ママ　お母さん,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(愛称)м:амочка,"やり方　癖
（P）マナー",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ман:ера,マーガリン,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:арка р生м:арок,"切手
（製品の）型　等級　ブランド",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:аркетинг,マーケティング,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
марш,行進　行進曲,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
маршр:ут маршр:утный,経路　ルート　コース,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:асло (р)масл:а м:асел масл:ам,"バター　油
油絵の具",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:асса м:ассовый,"（чегоの）大量　たくさん
（普通P）大衆　物質の塊・集まり　　（物理）質量",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ж:арить на м:асле,油で焼く,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:астер (р)-:а -:ов,"（専門）職人
名人",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мастерск:ая,"修理屋　（P）修理工場
アトリエ",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мастерств:о,"完成された技術　腕前
手仕事",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
масшт:аб,縮尺　規模,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
матем:атика математ:ический,数学,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
матери:ал,"材料　資料
服地　生地",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
матери:альный (-лен -льна),"（精神に対して）物質の
物的な　物資的な",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
матер:ик -:а,大陸　本土,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мат:ерия,"物質（世界）
（口）生地　布地",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
матр:ос,船員　水兵,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
матч,試合,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мать (м:атери 造м:атерью (р)м:атери -:ей -:ям -:ей -:ями -ях),母,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:афия,マフィア,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мах:ать(маш:у м:ашешь) махн:уть(一回) (махн:у махнёшь),（手に持っているものをчем）振る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
маш:ина,"車　自動車
機械",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
машин:ист,運転士,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
машин:истка,タイピスト,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
маш:инка р生 -нок,"タイプライター
（口）ミシン",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
маш:инный,機械の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ма:як -:а,灯台,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мгнов:ение,瞬間,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в одн:о мгнов:ение,一瞬のうちに,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ебель(ф),家具,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мёд на мед:у,はちみつ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мед:аль(ф),メダル,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
медв:едь(м),熊　雄熊,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
медв:едица,雌熊,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
медвеж:онок,小熊,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
медиц:ина,医学　医療,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
медиц:инский,医学の　医療の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:едленно,ゆっくりと　遅く,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:едленный (-лен м:едленее),ゆっくりとした　遅い,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
медь(ф) м:едный,銅　銅製品　銅貨,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ежду чем,の間に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ежду н:ами (говор:я),ここだけの話ですが,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ежду пр:очим,"ところで　それはそうと
ついでに",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ежду тем,そうこうしている間に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
междунар:одный,国際間の　国際的な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мел (м:ела /(量)м:елу в мел:у),チョーク,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:елкий (м:елок мелк:а м:ельче),"小さい　細かい
（経済的に）小規模な
浅い",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:елко (м:ельче),（述語）浅い,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:елочь(ф) (р) -и -:ей,"小銭
ささいなこと　こまごましたもの",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мельк:ать мелькн:уть (-н:у -нёшь),チラチラ見える・光る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:енеджмент,経営　経営学,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:енее,"より少なく
(чего)より少なく",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
б:олее :или м:енее,多少とも　ある程度は（間違いなく）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
тем не м:енее,にもかかわらず,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:еньше,"より小さい　(чегоが)より少ない
(чего)より少なく",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:еньший,より小さい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
меньшинств:о,少数　少数派,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мен:ю(不変),メニュー,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)мен:ять,"替える　交換する
変える　変更する",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ера,"計量の単位
（物事の）限度　節度
（普通P）対策　処置",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по к:райней м:ере,少なくとも,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)м:ерить,"(imp)はかる
試着する",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
меропри:ятие,"（実施）処置　対策
行事　催し",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мёртвый(мёртв -:а),"死んだ
死んだよな　生気のない
（名詞）死人",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:естность,（特定の地理的）場所　土地　地帯,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:естный,その土地・地方の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:есто (р)-:а,"（一定の）場所　箇所
席
地位　（競技などの）順位
（P）土地　地方",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
на м:есто / на м:есте,所定の場所へ/に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
на моём / в:ашем ... м:есте,私/あなた〜のたちばになって・なれば,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
месть(ф),復讐　復讐心,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:есяц р与 месяц:ам р造 месяц:ами м:есячный,月,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мет:алл металл:ический,金属,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мет:ель(ф),吹雪,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:етод,方法　方式,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
метр,メートル,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
метр:о(不変),地下鉄,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
метрополит:ен,地下鉄（交通網）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мех (на м:ехе / мех:у),毛皮　毛,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
механиз:ация,機械化,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
механ:изм,"機械装置
機構　メカニズム",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
механ:ический,機械の　力学の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мех:аника,力学,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мехов:ой,毛皮の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мечт:а,夢　念願,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мечт:ать,(о чёмを)夢見る　念願する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)меш:ать,"(чемуを)邪魔する　妨げる
かき混ぜる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
меш:ок мешк:а,袋,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
миг,一瞬,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в од:ин миг,一瞬のうちに　あっという間に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
миг:ать мигн:уть(一回),まばたきをする,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
МИД,外務省,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
микроф:он,マイク,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мил:иция,（2011年2月以前の）警察,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
милицион:ер,警官,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
милли:ард,１０億,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
миллим:етр,ミリメートル,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
милли:он,１００万,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
меллион:ер,億万長者,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:илость,親切　情け,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
милос:ердие,慈善,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:илый (мил мил:а мил:ее),"可愛い　感じの良い
（手紙などでの呼びかけで）親愛な　いとしい
恋人",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:имо чего,のそば　脇を,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
минер:ал минер:альный,鉱物　ミネラル,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
миним:альный (-лен),最小の　最低の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
минист:ерство,省,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мин:истр,大臣,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мин:ус,"マイナス（記号）　引く
マイナス面　欠点",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мин:ута (愛称)мин:утка / мин:уточка,"分
（単）ちょっとの間",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(одн:у) мин:уту / мин:утку / мин:уточку,ちょっと待ってください,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мир,"(р)-:ы世界
(р)-:ыの世界　〜界
平和
講和　和平",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)мир:иться,仲直りをする　和解する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ирный,平和の　平和な　穏やかな,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мировоззр:ение,世界観,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
миров:ой,世界の　世界的な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
миролюб:ивый,平和を愛する　温和な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:итинг,（政治・社会的性格の）集会,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мл:адший,"（一番）年下の　より若い
（階級などが）下級・初級の",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мн:ение,意見　考え　見解,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
тог:о же мнения,同意見である,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
выс:окого мн:ения о чём,を高く評価している,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мн:огие,"多くの　かなりの
（名詞）多くの人々",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мн:ого (мн:огих мн:огим мн:ого мн:огими мн:огих),"（чегоが）多い　沢山
（比больше）多く　沢山",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мн:огое,多くの（いろんな）こと・点,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мн:ожество,"多数　沢山　
（数学）集合",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мог:ила,墓,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мог:учий,強健な　強大な　巨大な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
м:ода,"流行　はやり
（P）（衣服の）流行の型　モード",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вход:ить / войт:и в м:оду,流行しだす,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
выход:ить / выйт:и из м:оды,はやらなくなる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
